"","Year","Month","Stock_lag_MV","Stock_Excess_Vw_Ret","Bond_lag_MV","Bond_Excess_Vw_Ret"
"383",1957,11,185170,0.0229872849151499,145142,0.0244622092507365
"384",1957,12,189202,-0.0390469036590915,155466,0.0109591089424961
"385",1958,1,184098,0.0471529427818624,154311,0.00238425876432788
"386",1958,2,192769,-0.0151942160225085,146726,0.00756662443992058
"387",1958,3,188840,0.032733451562031,154103,0.00431598725326438
"388",1958,4,195220,0.0308401827409919,153156,0.00391526759466949
"389",1958,5,201216,0.0231258321644856,158856,0.00297198679815053
"390",1958,6,204990,0.0292641802129241,149494,-0.00671752956651906
"391",1958,7,210306,0.0439423400000167,146606,-0.00720763416949306
"392",1958,8,219069,0.0190331606388145,147777,-0.0257228147335918
"393",1958,9,222186,0.0466420776457824,158464,-0.00244564441048819
"394",1958,10,232073,0.0256919042384911,160821,0.00134615644602508
"395",1958,11,238083,0.0300632146377665,155215,0.00612680200444674
"396",1958,12,244708,0.0515244479230692,165818,-0.00751255381288943
"397",1959,1,263460,0.00713174320332243,168453,-0.00282644822682172
"398",1959,2,266284,0.0094739508844748,157817,0.00536773456847805
"399",1959,3,268166,0.00282128771685196,167464,-0.00413754803234844
"400",1959,4,268683,0.0366211937273288,172187,-0.00592681806895468
"401",1959,5,279109,0.0172875915800829,168042,-0.00125935993459135
"402",1959,6,283802,-0.00253559932386179,169782,-0.00286613163606213
"403",1959,7,283287,0.0320958159493534,158042,0.00142988035173878
"404",1959,8,292752,-0.0138591885153096,177179,-0.00676553646425141
"405",1959,9,288069,-0.0478704785359333,175020,-0.000346249636247286
"406",1959,10,274576,0.0128083749586104,176937,0.0069850298626692
"407",1959,11,278699,0.015993880436278,172720,-0.0043853701326899
"408",1959,12,282685,0.0253465567685614,179359,-0.00589788639719167
"409",1960,1,294408,-0.0698124266786024,179992,0.00716709528743222
"410",1960,2,274640,0.0116864955075372,172252,0.0035184999417522
"411",1960,3,277965,-0.0161163748880622,176289,0.0173177288621485
"412",1960,4,273845,-0.0170555484881856,177364,-0.00606732529150786
"413",1960,5,269591,0.0312174682790275,173066,0.00348654674327771
"414",1960,6,277758,0.0212485306517958,177090,0.0121112429996951
"415",1960,7,283651,-0.0236538337557194,176022,0.0151956420462993
"416",1960,8,277135,0.0301243458809551,169627,-0.00164535430290991
"417",1960,9,284897,-0.0599102417068633,178141,0.00109434583180009
"418",1960,10,268258,-0.00706392133051494,180285,-0.0011639382200832
"419",1960,11,266624,0.0469643710995478,172001,-0.00534940574117011
"420",1960,12,277750,0.0471391840339464,182637,0.0128615021968353
"421",1961,1,294776,0.0619692667173274,180297,-0.00498344540816375
"422",1961,2,313603,0.0354489622125775,176063,0.00435542305785656
"423",1961,3,323988,0.0288770550265531,179668,2.03491351826726e-06
"424",1961,4,334707,0.00289900350326915,184971,0.00339569653756102
"425",1961,5,336481,0.0240439434954374,172701,-0.00131684777182471
"426",1961,6,343411,-0.0307629598277314,179017,-0.00413711952640978
"427",1961,7,333348,0.0283242500538279,168867,0.000408241758100754
"428",1961,8,344596,0.025798687068885,184197,-0.00131753676967866
"429",1961,9,352555,-0.0214596720465708,181313,0.00400660973009657
"430",1961,10,345351,0.0256986652043951,182092,0.00156184164863036
"431",1961,11,355030,0.0444286293126056,181501,-0.00126370786098809
"432",1961,12,369688,-0.00173719037570079,187702,-0.00161387979101928
"433",1962,1,372023,-0.0386807297441925,182514,-0.000457755627990181
"434",1962,2,358754,0.0181076505940451,175610,0.00484151466406754
"435",1962,3,365425,-0.00681592342491435,184437,0.00609087559819396
"436",1962,4,363292,-0.0658661225388892,184391,0.00284669698079407
"437",1962,5,340096,-0.0863623228118632,178216,-0.000542145717120797
"438",1962,6,310052,-0.084711670763032,184656,-0.00411298276836195
"439",1962,7,282519,0.062698536061685,182533,-0.00158742232415782
"440",1962,8,323511,0.0214350119342133,178546,0.00615204586876603
"441",1962,9,329466,-0.0521652680882448,186970,0.00206420624817136
"442",1962,10,312629,-0.00050856474054261,186328,0.00260033929916169
"443",1962,11,312459,0.10864814566096,180221,0.000542205400367882
"444",1962,12,344895,0.0099323119741263,189305,0.000386575916023348
"445",1963,1,350084,0.0493314595764904,189467,-0.000100556478210981
"446",1963,2,367917,-0.0238452684863644,183159,-0.000348959517058949
"447",1963,3,358327,0.0308055100581655,190227,-0.00016548568135701
"448",1963,4,369891,0.0449690184492572,188093,-0.000853832505243151
"449",1963,5,387685,0.0175562660090843,182547,-0.000523332121576361
"450",1963,6,393598,-0.0200207025055875,191123,-0.000386075031956907
"451",1963,7,386280,-0.0040131339030021,188927,-0.00112289187802008
"452",1963,8,385320,0.0506936495014963,185071,-0.000584702233525512
"453",1963,9,404344,-0.01556996285164,193251,-0.000193871274949677
"454",1963,10,398607,0.0253864087095361,189566,-0.00220530351649821
"455",1963,11,409159,-0.00847862647999921,186405,0.000147797565614657
"456",1963,12,401014,0.0181204291273374,193079,-0.00179626494242875
"457",1964,1,412668,0.0224839461799502,192097,0.000956662283704066
"458",1964,2,425322,0.0154251828846804,190034,-0.00141254769468043
"459",1964,3,432400,0.0139022376024819,194670,-0.00189118285529049
"460",1964,4,439454,0.00105422205297256,193411,0.00199820448101246
"461",1964,5,442919,0.0141650578323566,187121,0.00241948998492312
"462",1964,6,448062,0.0125575055639222,194576,0.00230131680682972
"463",1964,7,454688,0.0175979692765493,192872,0.000531218175040441
"464",1964,8,464519,-0.0143549801859181,191846,-0.000819283532347821
"465",1964,9,456928,0.02703693957713,194282,0.000729438872790068
"466",1964,10,470428,0.00590623383442064,195427,0.000237721906759046
"467",1964,11,473796,-4.61871976679801e-05,190190,-0.00183789241788212
"468",1964,12,470283,0.00040118053272283,198723,0.00161374922059752
"469",1965,1,475686,0.0353242846560995,201557,0.000792208560771891
"470",1965,2,493643,0.00424057450526607,201716,-0.0016043772510956
"471",1965,3,495415,-0.013291506267067,198962,0.000927793023356721
"472",1965,4,491140,0.0310500085828215,199456,0.000219091704179869
"473",1965,5,507845,-0.00791807591470774,193203,-0.000497263508240038
"474",1965,6,504140,-0.0548813335448104,194672,0.00129603050208967
"475",1965,7,477506,0.0142371039017132,196876,-0.000915005171551129
"476",1965,8,485226,0.0272769183210671,188380,-0.00272772630532753
"477",1965,9,497736,0.0285976657730159,195069,-0.00350381653715762
"478",1965,10,512695,0.0257238101349491,197206,-0.00114623857740637
"479",1965,11,527450,-6.50275627386704e-05,189732,-0.00163765897721787
"480",1965,12,525061,0.0103105283238843,201969,-0.00817330996176789
"481",1966,1,536917,0.0073027194701378,204163,-0.00160914330987985
"482",1966,2,542770,-0.0120579476828096,202422,-0.00775615329254775
"483",1966,3,535694,-0.0250879677840851,201875,0.00950284979886464
"484",1966,4,522971,0.0211830587390146,204086,-0.00234611746301314
"485",1966,5,535419,-0.0565520272944659,192626,-0.00278375137182416
"486",1966,6,505520,-0.0143078586168575,197205,-0.00319867796868436
"487",1966,7,499868,-0.016556841939207,198394,-0.00310349555850681
"488",1966,8,493395,-0.0790919566519634,186933,-0.00962782769945221
"489",1966,9,454187,-0.0104486516922085,199009,0.00926636735435433
"490",1966,10,450059,0.0387412634350836,200647,0.00414804308463919
"491",1966,11,468954,0.0140356818161718,198286,-0.00315237718136026
"492",1966,12,474544,0.00173760452144838,202326,0.0142276709395204
"493",1967,1,481205,0.081859304302882,205552,0.00602062783873716
"494",1967,2,522126,0.0076190982611334,198919,-0.00641134124434519
"495",1967,3,526314,0.0401665417711563,204590,0.00899295070144924
"496",1967,4,548456,0.0388011234907861,208842,-0.00724409433744266
"497",1967,5,570983,-0.0428464701478897,196699,-9.94343619667615e-05
"498",1967,6,544579,0.0242051387018846,197302,-0.0132094543047998
"499",1967,7,557590,0.045835643820141,199502,0.00442630300498491
"500",1967,8,583905,-0.00903894953780263,191882,-0.00391891802648034
"501",1967,9,577238,0.0310799127089818,206730,-0.000799447655033135
"502",1967,10,594275,-0.0305750511267159,203969,-0.00878063651221509
"503",1967,11,578582,0.0037543369918421,200366,-0.00177061104770071
"504",1967,12,580044,0.030278286083769,214735,0.0013037371409556
"505",1968,1,610416,-0.040217797335633,211923,0.00877382396530863
"506",1968,2,585944,-0.0374246978025091,213397,-0.00124197531791918
"507",1968,3,563947,0.00196628362834407,219305,-0.00543188750017555
"508",1968,4,565720,0.0905462760119724,213245,-0.000333937069622453
"509",1968,5,617973,0.0225710239409715,206375,-0.000460850733709509
"510",1968,6,632930,0.0068178376260578,214021,0.0058715644841081
"511",1968,7,639514,-0.0268350283700904,211291,0.00807187921135354
"512",1968,8,623643,0.0132726705784076,208708,-0.000736685118447783
"513",1968,9,634263,0.0405783942625479,220359,-0.00175412071517161
"514",1968,10,661254,0.00427810393589258,218316,-0.00365636965259532
"515",1968,11,665579,0.0540740343196424,213993,-0.0048988493843322
"516",1968,12,703236,-0.0392706362367054,219606,-0.0129126511406159
"517",1969,1,697213,-0.0122523619478067,222694,-0.000668087170624265
"518",1969,2,691901,-0.0584471516709188,211131,-0.00412082586956108
"519",1969,3,653247,0.0265814696745823,210113,-5.98223609015146e-05
"520",1969,4,672552,0.0150600208086232,216790,0.00575052887886849
"521",1969,5,688435,-0.0012125253360063,213579,-0.0115822941241372
"522",1969,6,687482,-0.0718797486885201,211547,-0.00504833246414117
"523",1969,7,641129,-0.0703303603345394,210090,0.000309533572058642
"524",1969,8,600214,0.0460278535385962,212697,-0.003926891748925
"525",1969,9,629720,-0.029418617889423,206556,-0.0183228599929888
"526",1969,10,614885,0.0508134957647449,207825,0.0145715141625589
"527",1969,11,649661,-0.0382416552531001,221463,-0.00812888813063446
"528",1969,12,626136,-0.0257089814294339,218488,-0.0107398868736402
"529",1970,1,622574,-0.0806910674313974,220570,0.00128105434497983
"530",1970,2,575921,0.051290176312412,217447,0.0206587945019996
"531",1970,3,608606,-0.0103727643647132,215402,0.00041977524045877
"532",1970,4,604803,-0.110256489375983,217710,-0.0150433577853162
"533",1970,5,540255,-0.0694734455521853,203481,-0.00309848194779906
"534",1970,6,502780,-0.0576013267634173,214605,0.00789424293161622
"535",1970,7,475975,0.0695367640063861,215441,0.00772843644884214
"536",1970,8,513959,0.045113609100863,217136,0.000564540114536511
"537",1970,9,537454,0.0421568375081819,221298,0.00785211029509666
"538",1970,10,562620,-0.0231110282851844,221873,0.00181633196266423
"539",1970,11,551575,0.0460504182843112,219965,0.0231755407581356
"540",1970,12,577625,0.0577398764172524,227085,-0.000482643445787701
"541",1971,1,621371,0.0483795163705494,231648,0.011308340919992
"542",1971,2,653333,0.0139647910047005,225359,0.00538753182933586
"543",1971,3,661654,0.0413249165436923,226455,0.0108900832398415
"544",1971,4,691084,0.0315187825832835,223014,-0.0172635559476073
"545",1971,5,714554,-0.0400468383472181,218492,-0.00293898735249529
"546",1971,6,686669,-0.00068144748963043,218273,-0.0123130430510938
"547",1971,7,686487,-0.0451774154936492,221724,-0.000822442832998232
"548",1971,8,659044,0.0381282697792971,221040,0.0203645747680972
"549",1971,9,685266,-0.0084627021237096,227212,0.00317264765381626
"550",1971,10,681779,-0.0443815850987946,232683,0.00764283752795821
"551",1971,11,653529,-0.00439517403523301,223379,-0.000922652248530524
"552",1971,12,651033,0.0875072681154323,236078,0.00557677133903329
"553",1972,1,723960,0.0248770703495526,244464,-0.00227081110635472
"554",1972,2,744660,0.0284850385028347,235965,0.0033860278075757
"555",1972,3,766011,0.00639754980497289,239715,-0.00677294148613187
"556",1972,4,772386,0.00280102135326716,239697,0.00564821260182981
"557",1972,5,776703,0.0126262474096014,232428,0.00463219460949498
"558",1972,6,786260,-0.0241695685559489,234588,-0.00440779806165064
"559",1972,7,769549,-0.00794208821970899,239433,0.00430603652495688
"560",1972,8,765647,0.0324842344884352,231632,-0.00323049606272579
"561",1972,9,791674,-0.0114947504196635,239275,-0.000824972582766273
"562",1972,10,785608,0.00526560094133612,233561,0.00239083568536913
"563",1972,11,792554,0.0459401724155229,237106,0.00375038079074591
"564",1972,12,828815,0.00573058680237955,243807,-0.00417950454338596
"565",1973,1,977874,-0.0328848295875126,245305,-0.00622471195759768
"566",1973,2,950200,-0.048553984101002,241389,-0.00424663923501112
"567",1973,3,904016,-0.0134310083880631,246898,-0.00281376211285592
"568",1973,4,895316,-0.0565816745462854,247300,0.0029815121692689
"569",1973,5,848279,-0.0294992895697939,232368,-0.00215746006898583
"570",1973,6,823685,-0.0158826276166629,241852,-0.00410086446403131
"571",1973,7,813791,0.0502821360342123,237794,-0.0185047089155181
"572",1973,8,858275,-0.0380641585419938,231594,0.0103729993342535
"573",1973,9,826969,0.0475329233454843,243609,0.013123364914951
"574",1973,10,872318,-0.0086133316271529,238777,-0.000371030976386754
"575",1973,11,869685,-0.127467994256732,238950,-0.00051705751764637
"576",1973,12,758937,0.0067840218747458,246698,-0.00382093214425938
"577",1974,1,765794,-0.00162002245484562,249111,-0.00101821768547033
"578",1974,2,767782,-0.00468449144894031,243614,-0.0023548462080763
"579",1974,3,764283,-0.0282373420423785,250413,-0.0142333912008039
"580",1974,4,745711,-0.0533105863525546,245548,-0.00918617624647849
"581",1974,5,710416,-0.0465895583422967,237994,0.0044310018271511
"582",1974,6,678581,-0.0291433101010094,244060,-0.0032298513461997
"583",1974,7,661464,-0.0801776144286629,240479,-0.00295263852534317
"584",1974,8,611180,-0.0934215509919045,235572,-0.00510291799274956
"585",1974,9,552959,-0.11759555126008,247039,0.0106366745211517
"586",1974,10,490933,0.160803027599565,246588,0.00482743177684559
"587",1974,11,570834,-0.044792090392291,244695,0.00781113002016551
"588",1974,12,546153,-0.0345028003272933,249593,0.00417672165701202
"589",1975,1,531640,0.137086112518143,256488,0.0064567773296314
"590",1975,2,606854,0.0555684571742957,258357,0.00509109652197657
"591",1975,3,640283,0.0266875359466593,268175,-0.00424502692105677
"592",1975,4,663981,0.0421435824884389,272703,-0.00792152958473688
"593",1975,5,694960,0.0514121848098722,271133,0.0105123264234379
"594",1975,6,731492,0.0485595869820311,287894,-0.000674441662219776
"595",1975,7,768911,-0.065868213361583,289560,-0.00339121662593038
"596",1975,8,720765,-0.0284906017095873,292943,-0.000675369279210972
"597",1975,9,700205,-0.0429099065419183,301804,-0.00641457545129356
"598",1975,10,672057,0.053416215596415,309210,0.0152072486638116
"599",1975,11,710185,0.0264117896858846,322285,-0.00218779513642801
"600",1975,12,728951,-0.0162661425018306,325016,0.00782904924457104
"601",1976,1,719349,0.121793274397608,330101,0.0046578360431165
"602",1976,2,809752,0.0031344272340887,333101,-0.000614837516947112
"603",1976,3,812814,0.0228982351038614,344638,0.0041183427704371
"604",1976,4,833743,-0.0150850142402606,347871,0.000881865961802794
"605",1976,5,824944,-0.0138088642605789,349131,-0.0074181040770811
"606",1976,6,813302,0.040361069660215,350958,0.00615687381603782
"607",1976,7,848898,-0.0103477486508332,360016,0.00397895584461385
"608",1976,8,837879,-0.00613157867630376,353761,0.0051426193419888
"609",1976,9,832090,0.0210759785629666,371451,0.00440856361955601
"610",1976,10,855753,-0.0242323584192481,379238,0.00389184834426481
"611",1976,11,838628,0.00309072930821027,368645,0.0106724251928259
"612",1976,12,841997,0.056970970134149,381888,0.00287088408230293
"613",1977,1,891592,-0.0403142913528223,394224,-0.0143761326545479
"614",1977,2,856075,-0.0193978524992353,389172,0.000829402317023064
"615",1977,3,838468,-0.0136790381608775,397925,0.00247888296378991
"616",1977,4,830568,0.00113116134594595,401450,0.00036546226054079
"617",1977,5,835376,-0.0146681394372094,386774,0.00163432247547586
"618",1977,6,821046,0.047392799869737,398664,0.00537966051039321
"619",1977,7,863313,-0.0165596512130225,402884,-0.00498078676202505
"620",1977,8,851490,-0.01807046062196,391371,0.00238949276862057
"621",1977,9,835286,-0.00268758511468729,405214,-0.00234314435428698
"622",1977,10,835497,-0.0438566831113225,414279,-0.00474616697125391
"623",1977,11,800703,0.0399881326391114,409901,0.00226290366335091
"624",1977,12,830753,0.00283771976962615,421508,-0.0036366194541036
"625",1978,1,838782,-0.0604624748045387,425566,-0.00310847011461066
"626",1978,2,788619,-0.0141212212616029,424497,-0.000943437142809725
"627",1978,3,775040,0.0287187714498247,433191,-0.000713799169007435
"628",1978,4,798206,0.078354091747705,440465,-0.00205475801035724
"629",1978,5,864386,0.0173839583019834,426919,-0.00332001713225061
"630",1978,6,875708,-0.0168763635557494,439655,-0.00424863453132433
"631",1978,7,864635,0.0510213037755799,448843,0.0029084566598559
"632",1978,8,911739,0.0374421688477841,438695,0.00314714471570658
"633",1978,9,944666,-0.0140442779358254,456671,-0.00329482184057144
"634",1978,10,936510,-0.119698065526542,450419,-0.012222827824227
"635",1978,11,828575,0.0271748478408595,448255,0.00124030714078705
"636",1978,12,850798,0.0092354700326944,460937,-0.00830839603559988
"637",1979,1,867452,0.0420660559741449,452728,0.00701859989744482
"638",1979,2,906648,-0.0354420675110852,455972,-0.0049273747853491
"639",1979,3,872528,0.0558890362250589,456922,0.000882959436516079
"640",1979,4,925892,-0.00112148363774678,463188,-0.00358808500194608
"641",1979,5,928425,-0.0216707360691553,464128,0.0065007076508056
"642",1979,6,908080,0.0386718846900142,473481,0.00735367629821028
"643",1979,7,947831,0.0074952656162013,462961,-0.00676506828553442
"644",1979,8,960801,0.0554011630953573,462799,-0.00693091352055368
"645",1979,9,1014840,-0.00752805028497251,476298,-0.00687830203446918
"646",1979,10,1012186,-0.0817537679995303,468925,-0.0328139857670802
"647",1979,11,935948,0.0520797076645298,469079,0.0143275509819743
"648",1979,12,988526,0.0171682752884515,479971,-0.00256437220803569
"649",1980,1,1018293,0.054974264553484,492985,-0.0149982157557147
"650",1980,2,1074578,-0.0139850317967296,493342,-0.0401341461111969
"651",1980,3,1060934,-0.128875404978468,502678,-0.00164691164678164
"652",1980,4,934381,0.0393577833980778,500362,0.0566075609570215
"653",1980,5,982864,0.052676161201417,510429,0.0212710116807374
"654",1980,6,1035773,0.0304204141594845,515016,0.00631104545216071
"655",1980,7,1072983,0.0649160149212092,525178,-0.0120642145837674
"656",1980,8,1149034,0.0184921745561261,533420,-0.0226877400637132
"657",1980,9,1170845,0.020730393484443,535718,-0.0102851248593753
"658",1980,10,1206985,0.0112901805441383,549559,-0.0138243895156814
"659",1980,11,1227584,0.096586038553174,555927,-0.00656577743851531
"660",1980,12,1348360,-0.0459306953743778,549524,0.00896262163497481
"661",1981,1,1314123,-0.0499479521109097,572112,-0.00532066875151368
"662",1981,2,1259722,0.0057190340796691,583509,-0.0136975346503569
"663",1981,3,1270464,0.0345133417392643,592513,0.00906311246174059
"664",1981,4,1330324,-0.0217435578269567,603233,-0.02406289354379
"665",1981,5,1316343,0.0019795034467557,612017,0.00937151369828273
"666",1981,6,1326723,-0.0250972412539627,600001,-0.00592391947740354
"667",1981,7,1312897,-0.0149000318240202,611256,-0.0182559910273089
"668",1981,8,1307840,-0.0700905549908543,617401,-0.0174318228609748
"669",1981,9,1225579,-0.0717694418407636,621116,-0.00411381229915282
"670",1981,10,1140985,0.0495713713965146,632452,0.0271832974488276
"671",1981,11,1206773,0.0331996768322279,639650,0.0423421284062592
"672",1981,12,1257916,-0.0362912083860648,645197,-0.023691072727738
"673",1982,1,1224602,-0.0317175400135037,673294,-0.0024726185305348
"674",1982,2,1192169,-0.0584518962241932,674648,0.00378022484000234
"675",1982,3,1123469,-0.0196271522320729,679356,-0.000245240718523278
"676",1982,4,1095104,0.0327134215133669,694106,0.00862363172524874
"677",1982,5,1143551,-0.0380981786466244,699604,0.00394758738393191
"678",1982,6,1099413,-0.0317103863330701,693108,-0.0156950306165194
"679",1982,7,1064775,-0.0316054640395101,706074,0.0208792881531974
"680",1982,8,1039621,0.11054386415736,708746,0.0255347991004437
"681",1982,9,1160062,0.0129749892963561,736384,0.0205104556384814
"682",1982,10,1180250,0.113371018957097,773573,0.0248001544130721
"683",1982,11,1318084,0.0458723241205545,751791,-0.0007408039583331
"684",1982,12,1381532,0.006052144821531,782270,0.00942064661818592
"685",1983,1,1406011,0.0359590589077142,817709,-0.0059133349609048
"686",1983,2,1458153,0.0258576826904878,825323,0.0117932910849639
"687",1983,3,1498219,0.0281924824583192,837168,-0.00577776145948436
"688",1983,4,1554091,0.0668924329287421,869679,0.00969457078802558
"689",1983,5,1670789,0.0045458093993589,859916,-0.0123621804406739
"690",1983,6,1688853,0.0307315843401084,882678,-0.00190663706203995
"691",1983,7,1767253,-0.0401396226687631,919603,-0.0153715083421316
"692",1983,8,1711255,-0.00585811450251358,901962,-0.00114706628912038
"693",1983,9,1711797,0.0094711835020889,932952,0.0140981162709299
"694",1983,10,1747914,-0.0342665771212224,961660,-0.00272880271068371
"695",1983,11,1704056,0.0214456801192411,945422,0.00262220027251661
"696",1983,12,1749078,-0.017518851272107,960023,-0.00314462603333149
"697",1984,1,1736697,-0.0196797813685169,975703,0.00543685899498095
"698",1984,2,1717432,-0.0478116364278399,997504,-0.00771851638768115
"699",1984,3,1627086,0.0063405135939015,1020601,-0.00936327010627709
"700",1984,4,1644942,-0.00513027519774027,1034164,-0.00392754773124524
"701",1984,5,1645400,-0.0597333873842138,1035842,-0.021011106565161
"702",1984,6,1551790,0.0180484789439317,1056962,0.00231844520389759
"703",1984,7,1569781,-0.0279432285670623,1050361,0.0197833988837375
"704",1984,8,1536084,0.102890135393748,1069741,0.00409736394771519
"705",1984,9,1694481,-0.00772236222879641,1108792,0.00939710980578621
"706",1984,10,1683223,-0.00829712555199168,1091128,0.0190652283631716
"707",1984,11,1678348,-0.0176450617892579,1108268,0.00751607916077988
"708",1984,12,1644578,0.0177918758119727,1130411,0.00518595317897782
"709",1985,1,1679236,0.0796403957257122,1158641,0.00950997902353551
"710",1985,2,1815222,0.0119779763749036,1176725,-0.0157521758871406
"711",1985,3,1836592,-0.00841958142458041,1198140,0.00793415359487773
"712",1985,4,1826732,-0.00995986901441925,1186463,0.00778064942361431
"713",1985,5,1819991,0.05120862610056,1200044,0.0289565715656089
"714",1985,6,1906133,0.0126650704097553,1236230,0.00358272900415101
"715",1985,7,1918903,-0.00688578598338469,1221833,-0.00617236660084471
"716",1985,8,1911096,-0.0104123729448556,1237669,0.00767901734284425
"717",1985,9,1888323,-0.0451810571044262,1267667,0.000489693536917266
"718",1985,10,1801615,0.040567272428561,1261986,0.00869929612298884
"719",1985,11,1884498,0.0643894886567518,1279141,0.00998624668719086
"720",1985,12,1995949,0.0390884375170026,1300387,0.0161446816880873
"721",1986,1,2084927,0.0072400721837735,1328034,0.000452422834326832
"722",1986,2,2103794,0.0711805927937016,1345959,0.0234476361803629
"723",1986,3,2253194,0.0487869172970496,1364564,0.022067222758338
"724",1986,4,2375458,-0.0129392839683081,1365797,-0.000557642258275864
"725",1986,5,2340260,0.0461237617302048,1360022,-0.0169782846060689
"726",1986,6,2456581,0.0103321893899211,1389125,0.0174484948049109
"727",1986,7,2499027,-0.0641733108597112,1404066,0.00148404620696014
"728",1986,8,2355581,0.0605064395183078,1414699,0.0160356070087771
"729",1986,9,2502255,-0.0860508107014795,1411686,-0.0139765711077332
"730",1986,10,2292839,0.0468639770336416,1447015,0.00709528290154511
"731",1986,11,2402052,0.0116170570319146,1458013,0.00473208441225709
"732",1986,12,2428020,-0.0323071860406541,1474113,-0.00230322183550691
"733",1987,1,2349648,0.12441978552347,1504402,0.00438883703918501
"734",1987,2,2650517,0.0438030364931636,1496214,0.00178596406923836
"735",1987,3,2769703,0.0160425517564875,1502106,-0.00749759175510007
"736",1987,4,2828904,-0.0207863573276344,1525851,-0.0189092992078828
"737",1987,5,2773380,0.00108464288943027,1529328,-0.00515961326669589
"738",1987,6,2783778,0.038862072598827,1524727,0.00500518843520696
"739",1987,7,2895046,0.038825972172242,1551988,-0.00426387011271891
"740",1987,8,3010454,0.0351673962425079,1548890,-0.00710966357095121
"741",1987,9,3113213,-0.026137308592039,1565955,-0.0170530074465798
"742",1987,10,3051521,-0.231864891764766,1561210,0.0241588511642513
"743",1987,11,2349984,-0.0773102188726171,1585865,0.00135544717186312
"744",1987,12,2162382,0.0690835998956489,1605381,0.00781652818273712
"745",1988,1,2310504,0.0422604450037849,1630471,0.0207237158694019
"746",1988,2,2403513,0.0475602459977559,1614788,0.00440796657668245
"747",1988,3,2504264,-0.0226383826011471,1634468,-0.0100318500961246
"748",1988,4,2449271,0.0057040679644607,1659581,-0.00680646777909786
"749",1988,5,2464336,-0.00284424326694791,1632791,-0.00860813966356937
